dataset,variant,full_mean,full_std,marg_mean,marg_std,dep_mean,dep_std,dep_cross_mean,dep_cross_std,mle_f1_mean,mle_f1_std,mle_recall_mean,mle_recall_std
magic,FF,0.9949892249124005,0.0002574248891410573,0.5155789025001078,0.007604085546928627,0.4794103224122927,0.00758721083005325,0.0007197581603734848,0.0005000031443020972,0.2417220856627334,0.0400846135869413,0.18195266272189348,0.030941569028627054
magic,TabbyFlow,0.5513577771364694,0.007007324537354532,0.5263199067670203,0.013296661550338817,0.025037870369448954,0.015609000660220989,-0.003949464894443944,0.005976587525441025,0.8252673426748455,0.005854935965037527,0.7837278106508876,0.0033733000742578183
magic,Oracle,0.5077157975278666,0.0059131834831671086,0.5210637759135605,0.006709158344078337,-0.013347978385693881,0.01224277353362572,0.0006178675167320957,0.006392636277498842,0.836068047323482,0.008140664623921236,0.8011834319526627,0.00872655692529742
