dataset,variant,full_mean,full_std,marg_mean,marg_std,dep_mean,dep_std,dep_cross_mean,dep_cross_std,mle_f1_mean,mle_f1_std,mle_recall_mean,mle_recall_std
bank,FF,0.9562686814989969,0.002266428982715009,0.5083947706506425,0.004056514566663392,0.4478739108483543,0.001826001406293218,0.07492749421750126,0.0035954728296239647,0.013446380542348214,0.005706921098554509,0.007104795737122557,0.0030764667985237605
bank,TabbyFlow,0.5594091147946877,0.005672601885611916,0.5234728240326602,0.012228149501287524,0.03593629076202746,0.015432217372726017,0.02913590888530741,0.00743183832545155,0.5073539319652592,0.02167334725281086,0.4256956779159266,0.0252653502585576
bank,Oracle,0.5029994725607368,0.0014633740020978082,0.5080577693029306,0.004409143107765665,-0.005058296742193676,0.005864590783216083,-0.002983766424933957,0.003981689528158619,0.5285796892376019,0.01949542314734987,0.4470100651272943,0.022208406552410954
