dataset,variant,full_mean,full_std,marg_mean,marg_std,dep_mean,dep_std,dep_cross_mean,dep_cross_std,mle_f1_mean,mle_f1_std,mle_recall_mean,mle_recall_std
default,FF,0.999742,5.516333770864217e-05,0.5088118777777778,0.006415630377046092,0.4909301222222222,0.006362159633065266,0.00046166666666669354,0.0001362051375910617,0.08656891524407734,0.039619067209764484,0.05727136431784108,0.03145568775821925
default,TabbyFlow,0.6133488,0.00749639387777076,0.5365564777777777,0.012208516358481435,0.07679232222222225,0.011690975525320413,0.009569588888888925,0.004947069933959033,0.4523397327031276,0.006808179219265551,0.3760119940029985,0.008638596876094737
default,Oracle,0.5056398555555556,0.004171473707564417,0.5182399222222223,0.012262829011682115,-0.012600066666666642,0.01201739191487915,0.0029586111111111315,0.004304312527018395,0.46680883729236733,0.017961002326238294,0.37301349325337335,0.011918804746237983
