dataset,seed,full_base,full_fix,full_delta,dep_base,dep_fix,dep_delta,dep_cross_base,dep_cross_fix,dep_cross_delta,mle_f1_base,mle_f1_fix,mle_f1_delta,mle_recall_base,mle_recall_fix,mle_recall_delta
bank,0,0.5627671224918189,0.5620285102797841,-0.0007386122120348615,0.03116531768320807,0.03855063289777372,0.0073853152145656464,0.021168928708847012,0.025851671938125098,0.004682743229278086,0.5322245322245323,0.5259809119830329,-0.006243620241499381,0.4547069271758437,0.4404973357015986,-0.014209591474245109
bank,1,0.5528596643154573,0.547648348894715,-0.0052113154207422685,0.02345296110948858,0.03406619287767243,0.01061323176818385,0.030357580542401008,0.02134940663571916,-0.009008173906681849,0.4925053533190578,0.5227963525835866,0.030290999264528773,0.40852575488454707,0.458259325044405,0.04973357015985791
bank,2,0.5626005575767867,0.5539654431105993,-0.008635114466187477,0.05319059349338573,0.039789697857308126,-0.013400895636077603,0.035881217404674204,0.027800716180231166,-0.008080501224443037,0.4973319103521878,0.5053304904051172,0.007998580052929416,0.413854351687389,0.42095914742451157,0.007104795737122582
bank,3,0.5571145763177359,0.5545593502188231,-0.0025552260989127884,0.02780545980816962,0.035056192918751394,0.007250733110581775,0.037809330999794444,0.025570917628905954,-0.01223841337088849,0.5300713557594292,0.5174973488865323,-0.012574006872896892,0.46181172291296624,0.433392539964476,-0.028419182948490218
bank,4,0.5750157077659156,0.5554860448334458,-0.019529662932469827,0.053113595120303336,0.03297863059188144,-0.020134964528421895,0.032102942203441565,0.02690595547327601,-0.005196986730165554,0.5160642570281124,0.5047720042417816,-0.011292252786330836,0.4564831261101243,0.4227353463587922,-0.03374777975133214
