dataset,variant,full_mean,full_std,marg_mean,marg_std,dep_mean,dep_std,dep_cross_mean,dep_cross_std,mle_f1_mean,mle_f1_std,mle_recall_mean,mle_recall_std
adult,FF,0.990928016441605,0.00031644121572735985,0.5071537953189825,0.004401042945738585,0.48377422112262236,0.0044474725590956735,0.05366817717916676,0.002068929460556614,0.10184725079733561,0.004266474278101634,0.06453458138325532,0.0031918858116326406
adult,TabbyFlow,0.6070048838733413,0.0073596638392984725,0.5571287678698233,0.004368966542867645,0.049876116003518024,0.006911573519626763,0.033833705005506066,0.0026441875276912315,0.6630205514852884,0.006050546421890572,0.6157046281851274,0.004119339448194206
adult,Oracle,0.5031564559046512,0.002728425331647323,0.5033159064149618,0.0017570377460369793,-0.00015945051031072133,0.0038348316117143367,0.0007097099557427766,0.003257237970663067,0.7084533681742128,0.004760387871126602,0.654238169526781,0.0017863301130855644
