dataset,variant,full_mean,full_std,marg_mean,marg_std,dep_mean,dep_std,dep_cross_mean,dep_cross_std,mle_f1_mean,mle_f1_std,mle_recall_mean,mle_recall_std
bank,FF,0.9559840279602145,0.0020609720695964036,0.5096626185100079,0.006328332207245232,0.4463214094502067,0.007055910248249765,0.07338701490046898,0.005019158798044299,0.01615590913807821,0.005482848149389694,0.00852575488454707,0.002918592668766427
bank,TabbyFlow,0.5620715256935429,0.008332846397320869,0.5243259402506318,0.009109688361604888,0.03774558544291107,0.014327500888883422,0.03146399997183165,0.006469079129646736,0.513639481736664,0.018261149944501797,0.4390763765541741,0.0256597741595469
bank,Oracle,0.5039354506671497,0.00396178071641209,0.5062479643967739,0.004202243495109165,-0.002312513729624155,0.0060375380864686225,-0.0043552519590205115,0.0047835602623116594,0.5325060579648083,0.016936951626064022,0.45754884547069274,0.02241813566745574
